country,election_year,party,poll_date,pct,rolling_avg,momentum_1st_diff,momentum_2nd_diff
canada,2015,NDP,2015-10-01,29.0,26.419999999999998,5.0,7.100000000000001
canada,2015,NDP,2015-10-01,25.9,26.4,-3.1000000000000014,-8.100000000000001
canada,2015,NDP,2015-10-02,25.1,26.02,-0.7999999999999972,2.3000000000000043
canada,2015,NDP,2015-10-03,24.3,25.660000000000004,-0.8000000000000007,-3.552713678800501e-15
canada,2015,NDP,2015-10-04,22.8,25.419999999999998,-1.5,-0.6999999999999993
canada,2015,NDP,2015-10-05,22.2,24.06,-0.6000000000000014,0.8999999999999986
canada,2015,NDP,2015-10-05,23.1,23.5,0.9000000000000021,1.5000000000000036
canada,2015,NDP,2015-10-05,26.0,23.68,2.8999999999999986,1.9999999999999964
canada,2015,NDP,2015-10-06,26.0,24.02,0.0,-2.8999999999999986
canada,2015,NDP,2015-10-06,24.0,24.259999999999998,-2.0,-2.0
canada,2015,NDP,2015-10-06,21.4,24.1,-2.6000000000000014,-0.6000000000000014
canada,2015,NDP,2015-10-06,23.0,24.080000000000002,1.6000000000000014,4.200000000000003
canada,2015,NDP,2015-10-07,20.0,22.880000000000003,-3.0,-4.600000000000001
canada,2015,NDP,2015-10-07,25.0,22.68,5.0,8.0
canada,2015,NDP,2015-10-07,21.1,22.1,-3.8999999999999986,-8.899999999999999
canada,2015,NDP,2015-10-07,24.2,22.66,3.099999999999998,6.9999999999999964
canada,2015,NDP,2015-10-08,25.0,23.06,0.8000000000000007,-2.299999999999997
canada,2015,NDP,2015-10-08,24.0,23.86,-1.0,-1.8000000000000007
canada,2015,NDP,2015-10-08,20.4,22.939999999999998,-3.6000000000000014,-2.6000000000000014
canada,2015,NDP,2015-10-09,23.0,23.32,2.6000000000000014,6.200000000000003
canada,2015,NDP,2015-10-09,24.9,23.46,1.8999999999999986,-0.7000000000000028
canada,2015,NDP,2015-10-09,25.0,23.46,0.10000000000000142,-1.7999999999999972
canada,2015,NDP,2015-10-10,19.0,22.46,-6.0,-6.100000000000001
canada,2015,NDP,2015-10-10,25.0,23.380000000000003,6.0,12.0
canada,2015,NDP,2015-10-11,24.3,23.64,-0.6999999999999993,-6.699999999999999
canada,2015,NDP,2015-10-11,22.0,23.06,-2.3000000000000007,-1.6000000000000014
canada,2015,NDP,2015-10-12,20.6,22.18,-1.3999999999999986,0.9000000000000021
canada,2015,NDP,2015-10-13,24.1,23.2,3.5,4.899999999999999
canada,2015,NDP,2015-10-13,24.5,23.1,0.3999999999999986,-3.1000000000000014
canada,2015,NDP,2015-10-13,24.0,23.04,-0.5,-0.8999999999999986
canada,2015,NDP,2015-10-14,23.7,23.380000000000003,-0.3000000000000007,0.1999999999999993
canada,2015,NDP,2015-10-14,24.0,24.06,0.3000000000000007,0.6000000000000014
canada,2015,NDP,2015-10-14,22.9,23.82,-1.1000000000000014,-1.4000000000000021
canada,2015,NDP,2015-10-15,21.0,23.119999999999997,-1.8999999999999986,-0.7999999999999972
canada,2015,NDP,2015-10-15,22.7,22.86,1.6999999999999993,3.599999999999998
canada,2015,NDP,2015-10-15,23.5,22.82,0.8000000000000007,-0.8999999999999986
canada,2015,NDP,2015-10-16,21.9,22.4,-1.6000000000000014,-2.400000000000002
canada,2015,NDP,2015-10-16,22.6,22.339999999999996,0.7000000000000028,2.3000000000000043
canada,2015,NDP,2015-10-16,22.0,22.54,-0.6000000000000014,-1.3000000000000043
canada,2015,NDP,2015-10-16,22.0,22.4,0.0,0.6000000000000014
canada,2015,NDP,2015-10-17,22.1,22.119999999999997,0.10000000000000142,0.10000000000000142
canada,2015,NDP,2015-10-17,21.0,21.939999999999998,-1.1000000000000014,-1.2000000000000028
canada,2015,NDP,2015-10-17,22.0,21.82,1.0,2.1000000000000014
canada,2015,NDP,2015-10-18,20.0,21.419999999999998,-2.0,-3.0
canada,2015,NDP,2015-10-18,20.4,21.1,0.3999999999999986,2.3999999999999986
canada,2015,NDP,2015-10-18,19.7,20.62,-0.6999999999999993,-1.0999999999999979
canada,2015,NDP,2015-10-19,19.7,20.36,0.0,0.6999999999999993
canada,2019,BQ,2019-09-11,6.0,6.0,,
canada,2019,BQ,2019-09-11,4.1,5.05,-1.9000000000000004,
canada,2019,BQ,2019-09-13,4.0,4.7,-0.09999999999999964,1.8000000000000007
canada,2019,BQ,2019-09-13,3.6,4.425,-0.3999999999999999,-0.30000000000000027
canada,2019,BQ,2019-09-14,3.8,4.3,0.19999999999999973,0.5999999999999996
canada,2019,BQ,2019-09-15,4.3,3.96,0.5,0.30000000000000027
canada,2019,BQ,2019-09-15,4.4,4.0200000000000005,0.10000000000000053,-0.39999999999999947
canada,2019,BQ,2019-09-15,4.0,4.0200000000000005,-0.40000000000000036,-0.5000000000000009
canada,2019,BQ,2019-09-16,4.5,4.2,0.5,0.9000000000000004
canada,2019,BQ,2019-09-16,4.7,4.38,0.20000000000000018,-0.2999999999999998
canada,2019,BQ,2019-09-16,5.0,4.5200000000000005,0.2999999999999998,0.09999999999999964
canada,2019,BQ,2019-09-17,4.0,4.4399999999999995,-1.0,-1.2999999999999998
canada,2019,BQ,2019-09-17,5.0,4.64,1.0,2.0
canada,2019,BQ,2019-09-18,4.0,4.54,-1.0,-2.0
canada,2019,BQ,2019-09-18,4.4,4.4799999999999995,0.40000000000000036,1.4000000000000004
canada,2019,BQ,2019-09-19,4.7,4.42,0.2999999999999998,-0.10000000000000053
canada,2019,BQ,2019-09-19,3.5,4.32,-1.2000000000000002,-1.5
canada,2019,BQ,2019-09-20,6.0,4.5200000000000005,2.5,3.7
canada,2019,BQ,2019-09-20,4.8,4.680000000000001,-1.2000000000000002,-3.7
canada,2019,BQ,2019-09-20,5.4,4.88,0.6000000000000005,1.8000000000000007
canada,2019,BQ,2019-09-21,4.9,4.92,-0.5,-1.1000000000000005
canada,2019,BQ,2019-09-21,6.0,5.42,1.0999999999999996,1.5999999999999996
canada,2019,BQ,2019-09-21,5.3,5.28,-0.7000000000000002,-1.7999999999999998
canada,2019,BQ,2019-09-22,5.8,5.48,0.5,1.2000000000000002
canada,2019,BQ,2019-09-22,4.9,5.38,-0.8999999999999995,-1.3999999999999995
canada,2019,BQ,2019-09-22,4.0,5.2,-0.9000000000000004,-8.881784197001252e-16
canada,2019,BQ,2019-09-23,6.0,5.2,2.0,2.9000000000000004
canada,2019,BQ,2019-09-23,4.0,4.9399999999999995,-2.0,-4.0
canada,2019,BQ,2019-09-23,4.8,4.74,0.7999999999999998,2.8
canada,2019,BQ,2019-09-23,5.7,4.9,0.9000000000000004,0.10000000000000053
canada,2019,BQ,2019-09-24,5.2,5.14,-0.5,-1.4000000000000004
canada,2019,BQ,2019-09-24,5.5,5.04,0.2999999999999998,0.7999999999999998
canada,2019,BQ,2019-09-24,5.0,5.24,-0.5,-0.7999999999999998
canada,2019,BQ,2019-09-24,5.0,5.279999999999999,0.0,0.5
canada,2019,BQ,2019-09-25,5.5,5.24,0.5,0.5
canada,2019,BQ,2019-09-25,4.7,5.14,-0.7999999999999998,-1.2999999999999998
canada,2019,BQ,2019-09-25,5.0,5.04,0.2999999999999998,1.0999999999999996
canada,2019,BQ,2019-09-26,5.0,5.04,0.0,-0.2999999999999998
canada,2019,BQ,2019-09-26,5.6,5.159999999999999,0.5999999999999996,0.5999999999999996
canada,2019,BQ,2019-09-26,4.4,4.9399999999999995,-1.1999999999999993,-1.799999999999999
canada,2019,BQ,2019-09-26,5.0,5.0,0.5999999999999996,1.799999999999999
canada,2019,BQ,2019-09-27,3.8,4.76,-1.2000000000000002,-1.7999999999999998
canada,2019,BQ,2019-09-28,4.6,4.68,0.7999999999999998,2.0
canada,2019,BQ,2019-09-28,5.8,4.72,1.2000000000000002,0.40000000000000036
canada,2019,BQ,2019-09-29,5.6,4.959999999999999,-0.20000000000000018,-1.4000000000000004
canada,2019,BQ,2019-09-29,4.1,4.779999999999999,-1.5,-1.2999999999999998
canada,2019,BQ,2019-09-29,3.0,4.619999999999999,-1.0999999999999996,0.40000000000000036
canada,2019,BQ,2019-09-30,5.3,4.76,2.3,3.3999999999999995
canada,2019,BQ,2019-09-30,4.4,4.4799999999999995,-0.8999999999999995,-3.1999999999999993
canada,2019,BQ,2019-09-30,5.0,4.359999999999999,0.5999999999999996,1.4999999999999991
canada,2019,BQ,2019-09-30,7.0,4.94,2.0,1.4000000000000004
canada,2019,BQ,2019-09-30,5.0,5.34,-2.0,-4.0
canada,2019,BQ,2019-10-01,6.0,5.4799999999999995,1.0,3.0
canada,2019,BQ,2019-10-01,5.3,5.66,-0.7000000000000002,-1.7000000000000002
canada,2019,BQ,2019-10-01,4.5,5.5600000000000005,-0.7999999999999998,-0.09999999999999964
canada,2019,BQ,2019-10-02,5.5,5.26,1.0,1.7999999999999998
canada,2019,BQ,2019-10-02,5.0,5.26,-0.5,-1.5
canada,2019,BQ,2019-10-02,5.7,5.2,0.7000000000000002,1.2000000000000002
canada,2019,BQ,2019-10-03,5.9,5.32,0.20000000000000018,-0.5
canada,2019,BQ,2019-10-03,5.8,5.58,-0.10000000000000053,-0.3000000000000007
canada,2019,BQ,2019-10-04,5.8,5.640000000000001,0.0,0.10000000000000053
canada,2019,BQ,2019-10-05,5.0,5.640000000000001,-0.7999999999999998,-0.7999999999999998
canada,2019,BQ,2019-10-05,4.9,5.4799999999999995,-0.09999999999999964,0.7000000000000002
canada,2019,BQ,2019-10-06,6.3,5.5600000000000005,1.3999999999999995,1.4999999999999991
canada,2019,BQ,2019-10-06,5.1,5.42,-1.2000000000000002,-2.5999999999999996
canada,2019,BQ,2019-10-07,6.5,5.56,1.4000000000000004,2.6000000000000005
canada,2019,BQ,2019-10-07,5.1,5.58,-1.4000000000000004,-2.8000000000000007
canada,2019,BQ,2019-10-07,7.0,6.0,1.9000000000000004,3.3000000000000007
canada,2019,BQ,2019-10-07,5.0,5.74,-2.0,-3.9000000000000004
canada,2019,BQ,2019-10-08,7.0,6.12,2.0,4.0
canada,2019,BQ,2019-10-08,7.0,6.220000000000001,0.0,-2.0
canada,2019,BQ,2019-10-08,6.1,6.42,-0.9000000000000004,-0.9000000000000004
canada,2019,BQ,2019-10-08,5.2,6.0600000000000005,-0.8999999999999995,8.881784197001252e-16
canada,2019,BQ,2019-10-09,5.1,6.08,-0.10000000000000053,0.7999999999999989
canada,2019,BQ,2019-10-09,9.0,6.4799999999999995,3.9000000000000004,4.000000000000001
canada,2019,BQ,2019-10-09,7.2,6.5200000000000005,-1.7999999999999998,-5.7
canada,2019,BQ,2019-10-10,6.0,6.5,-1.2000000000000002,0.5999999999999996
canada,2019,BQ,2019-10-10,7.0,6.859999999999999,1.0,2.2
canada,2019,BQ,2019-10-10,7.6,7.359999999999999,0.5999999999999996,-0.40000000000000036
canada,2019,BQ,2019-10-10,5.3,6.619999999999999,-2.3,-2.8999999999999995
canada,2019,BQ,2019-10-10,6.0,6.380000000000001,0.7000000000000002,3.0
canada,2019,BQ,2019-10-10,7.0,6.58,1.0,0.2999999999999998
canada,2019,BQ,2019-10-10,5.4,6.26,-1.5999999999999996,-2.5999999999999996
canada,2019,BQ,2019-10-11,5.9,5.92,0.5,2.0999999999999996
canada,2019,BQ,2019-10-12,6.2,6.1,0.2999999999999998,-0.20000000000000018
canada,2019,BQ,2019-10-13,7.8,6.459999999999999,1.5999999999999996,1.2999999999999998
canada,2019,BQ,2019-10-13,7.0,6.459999999999999,-0.7999999999999998,-2.3999999999999995
canada,2019,BQ,2019-10-13,5.9,6.5600000000000005,-1.0999999999999996,-0.2999999999999998
canada,2019,BQ,2019-10-14,8.1,7.0,2.1999999999999993,3.299999999999999
canada,2019,BQ,2019-10-15,7.9,7.340000000000001,-0.1999999999999993,-2.3999999999999986
canada,2019,BQ,2019-10-15,5.9,6.959999999999999,-2.0,-1.8000000000000007
canada,2019,BQ,2019-10-15,8.0,7.159999999999999,2.0999999999999996,4.1
canada,2019,BQ,2019-10-15,6.4,7.26,-1.5999999999999996,-3.6999999999999993
canada,2019,BQ,2019-10-16,8.0,7.24,1.5999999999999996,3.1999999999999993
canada,2019,BQ,2019-10-16,7.0,7.06,-1.0,-2.5999999999999996
canada,2019,BQ,2019-10-16,7.6,7.4,0.5999999999999996,1.5999999999999996
canada,2019,BQ,2019-10-16,6.0,7.0,-1.5999999999999996,-2.1999999999999993
canada,2019,BQ,2019-10-17,9.0,7.5200000000000005,3.0,4.6
canada,2019,BQ,2019-10-17,6.0,7.12,-3.0,-6.0
canada,2019,BQ,2019-10-17,5.5,6.82,-0.5,2.5
canada,2019,BQ,2019-10-17,7.6,6.82,2.0999999999999996,2.5999999999999996
canada,2019,BQ,2019-10-17,6.2,6.860000000000001,-1.3999999999999995,-3.499999999999999
canada,2019,BQ,2019-10-18,7.0,6.459999999999999,0.7999999999999998,2.1999999999999993
canada,2019,BQ,2019-10-18,7.1,6.68,0.09999999999999964,-0.7000000000000002
canada,2019,BQ,2019-10-18,9.0,7.38,1.9000000000000004,1.8000000000000007
canada,2019,BQ,2019-10-18,8.0,7.459999999999999,-1.0,-2.9000000000000004
canada,2019,BQ,2019-10-18,7.2,7.660000000000001,-0.7999999999999998,0.20000000000000018
canada,2019,BQ,2019-10-19,7.0,7.659999999999999,-0.20000000000000018,0.5999999999999996
canada,2019,BQ,2019-10-19,8.0,7.840000000000001,1.0,1.2000000000000002
canada,2019,BQ,2019-10-19,7.0,7.44,-1.0,-2.0
canada,2019,BQ,2019-10-19,6.6,7.159999999999999,-0.40000000000000036,0.5999999999999996
canada,2019,BQ,2019-10-20,6.6,7.040000000000001,0.0,0.40000000000000036
canada,2019,BQ,2019-10-20,7.2,7.080000000000001,0.6000000000000005,0.6000000000000005
canada,2019,BQ,2019-10-20,7.9,7.06,0.7000000000000002,0.09999999999999964
canada,2019,BQ,2019-10-20,7.0,7.06,-0.9000000000000004,-1.6000000000000005
canada,2019,BQ,2019-10-20,5.0,6.74,-2.0,-1.0999999999999996
canada,2019,BQ,2019-10-21,7.6,6.94,2.5999999999999996,4.6
canada,2019,CPC,2019-09-11,35.0,35.0,,
canada,2019,CPC,2019-09-11,36.3,35.65,1.2999999999999972,
canada,2019,CPC,2019-09-13,35.0,35.43333333333333,-1.2999999999999972,-2.5999999999999943
canada,2019,CPC,2019-09-13,32.8,34.775,-2.200000000000003,-0.9000000000000057
canada,2019,CPC,2019-09-14,32.3,34.279999999999994,-0.5,1.7000000000000028
canada,2019,CPC,2019-09-15,35.0,34.279999999999994,2.700000000000003,3.200000000000003
canada,2019,CPC,2019-09-15,34.4,33.9,-0.6000000000000014,-3.3000000000000043
canada,2019,CPC,2019-09-15,32.0,33.3,-2.3999999999999986,-1.7999999999999972
canada,2019,CPC,2019-09-16,34.8,33.7,2.799999999999997,5.199999999999996
canada,2019,CPC,2019-09-16,35.9,34.42,1.1000000000000014,-1.6999999999999957
canada,2019,CPC,2019-09-16,36.0,34.62,0.10000000000000142,-1.0
canada,2019,CPC,2019-09-17,37.2,35.17999999999999,1.2000000000000028,1.1000000000000014
canada,2019,CPC,2019-09-17,33.0,35.379999999999995,-4.200000000000003,-5.400000000000006
canada,2019,CPC,2019-09-18,37.8,35.980000000000004,4.799999999999997,9.0
canada,2019,CPC,2019-09-18,34.4,35.68,-3.3999999999999986,-8.199999999999996
canada,2019,CPC,2019-09-19,34.2,35.32000000000001,-0.19999999999999574,3.200000000000003
canada,2019,CPC,2019-09-19,37.4,35.36,3.1999999999999957,3.3999999999999915
canada,2019,CPC,2019-09-20,37.0,36.16,-0.3999999999999986,-3.5999999999999943
canada,2019,CPC,2019-09-20,34.2,35.44,-2.799999999999997,-2.3999999999999986
canada,2019,CPC,2019-09-20,36.8,35.92,2.5999999999999943,5.3999999999999915
canada,2019,CPC,2019-09-21,34.8,36.04,-2.0,-4.599999999999994
canada,2019,CPC,2019-09-21,33.0,35.160000000000004,-1.7999999999999972,0.20000000000000284
canada,2019,CPC,2019-09-21,35.5,34.86,2.5,4.299999999999997
canada,2019,CPC,2019-09-22,35.8,35.17999999999999,0.29999999999999716,-2.200000000000003
canada,2019,CPC,2019-09-22,34.3,34.67999999999999,-1.5,-1.7999999999999972
canada,2019,CPC,2019-09-22,35.3,34.779999999999994,1.0,2.5
canada,2019,CPC,2019-09-22,34.0,34.98,-1.2999999999999972,-2.299999999999997
canada,2019,CPC,2019-09-23,36.0,35.08,2.0,3.299999999999997
canada,2019,CPC,2019-09-23,35.0,34.92,-1.0,-3.0
canada,2019,CPC,2019-09-23,33.5,34.760000000000005,-1.5,-0.5
canada,2019,CPC,2019-09-23,35.9,34.88,2.3999999999999986,3.8999999999999986
canada,2019,CPC,2019-09-24,35.5,35.18,-0.3999999999999986,-2.799999999999997
canada,2019,CPC,2019-09-24,35.4,35.06,-0.10000000000000142,0.29999999999999716
canada,2019,CPC,2019-09-24,33.0,34.660000000000004,-2.3999999999999986,-2.299999999999997
canada,2019,CPC,2019-09-24,34.0,34.760000000000005,1.0,3.3999999999999986
canada,2019,CPC,2019-09-25,35.8,34.739999999999995,1.7999999999999972,0.7999999999999972
canada,2019,CPC,2019-09-25,33.6,34.36,-2.1999999999999957,-3.999999999999993
canada,2019,CPC,2019-09-25,31.0,33.480000000000004,-2.6000000000000014,-0.4000000000000057
canada,2019,CPC,2019-09-26,33.0,33.480000000000004,2.0,4.600000000000001
canada,2019,CPC,2019-09-26,35.6,33.8,2.6000000000000014,0.6000000000000014
canada,2019,CPC,2019-09-26,33.7,33.379999999999995,-1.8999999999999986,-4.5
canada,2019,CPC,2019-09-26,33.0,33.260000000000005,-0.7000000000000028,1.1999999999999957
canada,2019,CPC,2019-09-27,34.1,33.88,1.1000000000000014,1.8000000000000043
canada,2019,CPC,2019-09-28,34.2,34.120000000000005,0.10000000000000142,-1.0
canada,2019,CPC,2019-09-28,33.7,33.739999999999995,-0.5,-0.6000000000000014
canada,2019,CPC,2019-09-29,34.1,33.82,0.3999999999999986,0.8999999999999986
canada,2019,CPC,2019-09-29,34.0,34.02,-0.10000000000000142,-0.5
canada,2019,CPC,2019-09-29,31.1,33.42,-2.8999999999999986,-2.799999999999997
canada,2019,CPC,2019-09-30,36.1,33.8,5.0,7.899999999999999
canada,2019,CPC,2019-09-30,34.5,33.959999999999994,-1.6000000000000014,-6.600000000000001
canada,2019,CPC,2019-09-30,34.0,33.94,-0.5,1.1000000000000014
canada,2019,CPC,2019-09-30,37.0,34.54,3.0,3.5
canada,2019,CPC,2019-09-30,37.0,35.72,0.0,-3.0
canada,2019,CPC,2019-10-01,31.0,34.7,-6.0,-6.0
canada,2019,CPC,2019-10-01,36.0,35.0,5.0,11.0
canada,2019,CPC,2019-10-01,33.9,34.980000000000004,-2.1000000000000014,-7.100000000000001
canada,2019,CPC,2019-10-02,36.4,34.86,2.5,4.600000000000001
canada,2019,CPC,2019-10-02,35.2,34.5,-1.1999999999999957,-3.6999999999999957
canada,2019,CPC,2019-10-02,34.0,35.1,-1.2000000000000028,-7.105427357601002e-15
canada,2019,CPC,2019-10-03,34.8,34.86,0.7999999999999972,2.0
canada,2019,CPC,2019-10-03,34.3,34.94,-0.5,-1.2999999999999972
canada,2019,CPC,2019-10-04,32.6,34.18,-1.6999999999999957,-1.1999999999999957
canada,2019,CPC,2019-10-05,33.0,33.739999999999995,0.3999999999999986,2.0999999999999943
canada,2019,CPC,2019-10-05,32.7,33.48,-0.29999999999999716,-0.6999999999999957
canada,2019,CPC,2019-10-06,33.3,33.18000000000001,0.5999999999999943,0.8999999999999915
canada,2019,CPC,2019-10-06,33.4,33.0,0.10000000000000142,-0.4999999999999929
canada,2019,CPC,2019-10-07,33.1,33.1,-0.29999999999999716,-0.3999999999999986
canada,2019,CPC,2019-10-07,34.8,33.46,1.6999999999999957,1.999999999999993
canada,2019,CPC,2019-10-07,34.0,33.71999999999999,-0.7999999999999972,-2.499999999999993
canada,2019,CPC,2019-10-07,33.0,33.660000000000004,-1.0,-0.20000000000000284
canada,2019,CPC,2019-10-08,34.8,33.94,1.7999999999999972,2.799999999999997
canada,2019,CPC,2019-10-08,32.0,33.72,-2.799999999999997,-4.599999999999994
canada,2019,CPC,2019-10-08,31.0,32.96,-1.0,1.7999999999999972
canada,2019,CPC,2019-10-08,35.0,33.160000000000004,4.0,5.0
canada,2019,CPC,2019-10-09,33.0,33.160000000000004,-2.0,-6.0
canada,2019,CPC,2019-10-09,32.2,32.64,-0.7999999999999972,1.2000000000000028
canada,2019,CPC,2019-10-09,33.2,32.879999999999995,1.0,1.7999999999999972
canada,2019,CPC,2019-10-10,32.0,33.08,-1.2000000000000028,-2.200000000000003
canada,2019,CPC,2019-10-10,31.0,32.28,-1.0,0.20000000000000284
canada,2019,CPC,2019-10-10,31.7,32.019999999999996,0.6999999999999993,1.6999999999999993
canada,2019,CPC,2019-10-10,33.2,32.220000000000006,1.5000000000000036,0.8000000000000043
canada,2019,CPC,2019-10-10,31.0,31.78,-2.200000000000003,-3.7000000000000064
canada,2019,CPC,2019-10-10,34.0,32.18,3.0,5.200000000000003
canada,2019,CPC,2019-10-10,31.7,32.32,-2.3000000000000007,-5.300000000000001
canada,2019,CPC,2019-10-11,32.1,32.4,0.40000000000000213,2.700000000000003
canada,2019,CPC,2019-10-12,32.3,32.220000000000006,0.19999999999999574,-0.2000000000000064
canada,2019,CPC,2019-10-13,32.1,32.440000000000005,-0.19999999999999574,-0.3999999999999915
canada,2019,CPC,2019-10-13,32.3,32.1,0.19999999999999574,0.3999999999999915
canada,2019,CPC,2019-10-13,32.0,32.160000000000004,-0.29999999999999716,-0.4999999999999929
canada,2019,CPC,2019-10-14,31.1,31.959999999999997,-0.8999999999999986,-0.6000000000000014
canada,2019,CPC,2019-10-15,30.6,31.619999999999997,-0.5,0.3999999999999986
canada,2019,CPC,2019-10-15,32.5,31.7,1.8999999999999986,2.3999999999999986
canada,2019,CPC,2019-10-15,33.0,31.839999999999996,0.5,-1.3999999999999986
canada,2019,CPC,2019-10-15,31.8,31.8,-1.1999999999999993,-1.6999999999999993
canada,2019,CPC,2019-10-16,33.0,32.17999999999999,1.1999999999999993,2.3999999999999986
canada,2019,CPC,2019-10-16,29.0,31.860000000000003,-4.0,-5.199999999999999
canada,2019,CPC,2019-10-16,30.9,31.54,1.8999999999999986,5.899999999999999
canada,2019,CPC,2019-10-16,32.5,31.439999999999998,1.6000000000000014,-0.29999999999999716
canada,2019,CPC,2019-10-17,32.5,31.580000000000002,0.0,-1.6000000000000014
canada,2019,CPC,2019-10-17,31.6,31.3,-0.8999999999999986,-0.8999999999999986
canada,2019,CPC,2019-10-17,31.9,31.880000000000003,0.29999999999999716,1.1999999999999957
canada,2019,CPC,2019-10-17,30.0,31.7,-1.8999999999999986,-2.1999999999999957
canada,2019,CPC,2019-10-17,31.0,31.4,1.0,2.8999999999999986
canada,2019,CPC,2019-10-18,29.9,30.880000000000003,-1.1000000000000014,-2.1000000000000014
canada,2019,CPC,2019-10-18,33.0,31.160000000000004,3.1000000000000014,4.200000000000003
canada,2019,CPC,2019-10-18,31.9,31.160000000000004,-1.1000000000000014,-4.200000000000003
canada,2019,CPC,2019-10-18,30.3,31.220000000000006,-1.5999999999999979,-0.49999999999999645
canada,2019,CPC,2019-10-18,31.0,31.22,0.6999999999999993,2.299999999999997
canada,2019,CPC,2019-10-19,33.0,31.839999999999996,2.0,1.3000000000000007
canada,2019,CPC,2019-10-19,32.0,31.639999999999997,-1.0,-3.0
canada,2019,CPC,2019-10-19,31.5,31.560000000000002,-0.5,0.5
canada,2019,CPC,2019-10-19,31.4,31.78,-0.10000000000000142,0.3999999999999986
canada,2019,CPC,2019-10-20,30.0,31.580000000000002,-1.3999999999999986,-1.2999999999999972
canada,2019,CPC,2019-10-20,31.0,31.18,1.0,2.3999999999999986
canada,2019,CPC,2019-10-20,31.3,31.040000000000003,0.3000000000000007,-0.6999999999999993
canada,2019,CPC,2019-10-20,32.5,31.24,1.1999999999999993,0.8999999999999986
canada,2019,CPC,2019-10-20,32.2,31.4,-0.29999999999999716,-1.4999999999999964
canada,2019,CPC,2019-10-21,34.3,32.260000000000005,2.0999999999999943,2.3999999999999915
canada,2019,GPC,2019-09-11,8.0,8.0,,
canada,2019,GPC,2019-09-11,11.6,9.8,3.5999999999999996,
canada,2019,GPC,2019-09-13,9.0,9.533333333333333,-2.5999999999999996,-6.199999999999999
canada,2019,GPC,2019-09-13,9.5,9.525,0.5,3.0999999999999996
canada,2019,GPC,2019-09-14,9.6,9.540000000000001,0.09999999999999964,-0.40000000000000036
canada,2019,GPC,2019-09-15,9.9,9.92,0.3000000000000007,0.20000000000000107
canada,2019,GPC,2019-09-15,7.8,9.16,-2.1000000000000005,-2.4000000000000012
canada,2019,GPC,2019-09-15,11.0,9.559999999999999,3.2,5.300000000000001
canada,2019,GPC,2019-09-16,9.4,9.54,-1.5999999999999996,-4.8
